Season,TEAM,win,loss,pct,home,away,div,conf,ppg,opp_ppg,diff,RK,PLAYER,GP,MPG,TS,AST,TO,USG,ORR,DRR,REBR,PER,VA,EWA
2016,CHI,42,40,0.512,26-15,16-25,10-6,25-27,101.6,103.1,-1.5,345,Tony Snell,64,20.3,0.478,13.4,11.1,13.1,1.6,14.3,8.1,6.47,-78.2,-2.6
2016,HOU,41,41,0.5,23-18,18-23,8-8,28-24,106.5,106.4,0.2,9,James Harden,82,38.1,0.598,20.6,12.6,32.2,2.2,15.6,8.8,25.36,693.1,23.1
2016,HOU,41,41,0.5,23-18,18-23,8-8,28-24,106.5,106.4,0.2,52,Dwight Howard,71,32.1,0.604,9.1,15.5,17.3,11.4,29.1,20.2,18.99,285.6,9.5
2016,HOU,41,41,0.5,23-18,18-23,8-8,28-24,106.5,106.4,0.2,59,Clint Capela,77,19.1,0.553,7.9,10.1,15.1,14.4,22.7,18.5,18.3,149.3,5
2016,HOU,41,41,0.5,23-18,18-23,8-8,28-24,106.5,106.4,0.2,143,Marcus Thornton,61,18.2,0.511,11.9,7.2,23.1,3.8,11.3,7.5,14.81,71.3,2.4
2016,HOU,41,41,0.5,23-18,18-23,8-8,28-24,106.5,106.4,0.2,193,Terrence Jones,50,20.9,0.519,8.1,9.6,18,6.5,15.9,11.1,13.56,32,1.1
2016,HOU,41,41,0.5,23-18,18-23,8-8,28-24,106.5,106.4,0.2,208,Patrick Beverley,71,28.7,0.553,24.8,9.5,15.4,3.9,9.6,6.8,13.07,63.2,2.1
2016,HOU,41,41,0.5,23-18,18-23,8-8,28-24,106.5,106.4,0.2,,Trevor Ariza,81,35.3,0.551,15.3,9.2,15.2,2.6,11.6,7.1,12.97,105.3,3.5
2016,HOU,41,41,0.5,23-18,18-23,8-8,28-24,106.5,106.4,0.2,,Donatas Motiejunas,37,14.8,0.504,13.1,14,20.5,7.4,14.6,11,11.34,-1.3,0
2016,HOU,41,41,0.5,23-18,18-23,8-8,28-24,106.5,106.4,0.2,289,Josh Smith,55,16,0.439,16.5,14.1,21.6,6.4,17.5,12,10.62,0.2,0
2016,HOU,41,41,0.5,23-18,18-23,8-8,28-24,106.5,106.4,0.2,299,Jason Terry,72,17.5,0.54,19,9,14.8,1.2,5.7,3.5,10.22,-5.3,-0.2
2016,HOU,41,41,0.5,23-18,18-23,8-8,28-24,106.5,106.4,0.2,,Corey Brewer,82,20.4,0.481,13.6,9.7,17.1,2.8,10.4,6.6,9.97,-13.3,-0.4
2016,HOU,41,41,0.5,23-18,18-23,8-8,28-24,106.5,106.4,0.2,310,Ty Lawson,66,21.4,0.476,32.7,13.1,15.5,2,7.4,4.7,9.72,-26.9,-0.9
2016,WSH,41,41,0.5,22-19,19-22,10-6,30-22,104.1,104.6,-0.5,41,John Wall,77,36.2,0.51,30.3,12.2,29.1,1.7,13.8,7.6,19.83,367,12.2
2016,WSH,41,41,0.5,22-19,19-22,10-6,30-22,104.1,104.6,-0.5,50,Marcin Gortat,75,30.1,0.592,9.8,11.2,17.5,10.8,26.3,18.4,19.04,284.3,9.5
2016,WSH,41,41,0.5,22-19,19-22,10-6,30-22,104.1,104.6,-0.5,94,Nene ,57,19.2,0.564,15.2,11.9,20.4,5.2,21.6,13.2,16.86,102.2,3.4
2016,WSH,41,41,0.5,22-19,19-22,10-6,30-22,104.1,104.6,-0.5,113,Ramon Sessions,82,20.3,0.565,22.3,10.7,21.3,1.6,12.2,6.8,15.93,122.7,4.1
2016,WSH,41,41,0.5,22-19,19-22,10-6,30-22,104.1,104.6,-0.5,127,Bradley Beal,55,31.1,0.547,14.1,9.7,23.8,2.6,9.8,6.2,15.61,130.1,4.3
2016,WSH,41,41,0.5,22-19,19-22,10-6,30-22,104.1,104.6,-0.5,143,Marcus Thornton,61,18.2,0.511,11.9,7.2,23.1,3.8,11.3,7.5,14.81,71.3,2.4
2016,WSH,41,41,0.5,22-19,19-22,10-6,30-22,104.1,104.6,-0.5,156,Otto Porter Jr.,75,30.3,0.564,12.5,7.3,15.1,4.7,14.7,9.6,14.51,136.1,4.5
2016,WSH,41,41,0.5,22-19,19-22,10-6,30-22,104.1,104.6,-0.5,192,Gary Neal,40,20.2,0.558,11.1,6.8,19,1.5,10.2,5.8,13.59,0,0
2016,WSH,41,41,0.5,22-19,19-22,10-6,30-22,104.1,104.6,-0.5,207,Kris Humphries,53,15.8,0.517,8.9,9.4,18.6,0,0,0,13.12,20.2,0.7
2016,WSH,41,41,0.5,22-19,19-22,10-6,30-22,104.1,104.6,-0.5,239,Markieff Morris,64,25.5,0.489,11.9,13,25,4.8,19.3,11.9,12.25,18.3,0.6
2016,WSH,41,41,0.5,22-19,19-22,10-6,30-22,104.1,104.6,-0.5,254,Jared Dudley,81,25.9,0.602,21.8,10.3,12.4,2.8,12.6,7.6,11.69,37.3,1.2
2016,WSH,41,41,0.5,22-19,19-22,10-6,30-22,104.1,104.6,-0.5,319,Garrett Temple,80,24.4,0.52,18.3,8.4,13.4,2,10.3,6.1,9.29,-35.4,-1.2
2016,WSH,41,41,0.5,22-19,19-22,10-6,30-22,104.1,104.6,-0.5,335,Kelly Oubre Jr.,63,10.7,0.507,4.7,12.2,15.7,4.1,18.4,11.1,8.25,-22.5,-0.8
2016,UTAH,40,42,0.488,24-17,16-25,8-8,24-28,97.7,95.9,1.8,23,Derrick Favors,62,32,0.551,8.4,9.3,22.4,10,19.6,14.8,21.71,302.1,10.1
2016,UTAH,40,42,0.488,24-17,16-25,8-8,24-28,97.7,95.9,1.8,58,Gordon Hayward,80,36.2,0.559,15.5,10.6,24.9,2.5,13.5,8,18.37,339.6,11.3
2016,UTAH,40,42,0.488,24-17,16-25,8-8,24-28,97.7,95.9,1.8,70,Jeff Withey,51,12.9,0.577,8.5,11.9,14.2,10,20.7,15.4,17.69,69.7,2.3
2016,UTAH,40,42,0.488,24-17,16-25,8-8,24-28,97.7,95.9,1.8,76,Rudy Gobert,61,31.7,0.582,13.3,16.7,13.6,12.6,27.7,20.2,17.51,199.3,6.6
2016,UTAH,40,42,0.488,24-17,16-25,8-8,24-28,97.7,95.9,1.8,158,Trevor Booker,79,20.7,0.533,13.9,13.5,14,11.9,20.4,16.2,14.4,70.7,2.4
2016,UTAH,40,42,0.488,24-17,16-25,8-8,24-28,97.7,95.9,1.8,159,Alec Burks,31,25.7,0.52,12.4,10,24.7,2.4,13.6,8,14.38,46.1,1.5
2016,UTAH,40,42,0.488,24-17,16-25,8-8,24-28,97.7,95.9,1.8,164,Rodney Hood,79,32.2,0.542,15.2,8.9,20.8,1.8,10.5,6.1,14.17,139,4.6
2016,UTAH,40,42,0.488,24-17,16-25,8-8,24-28,97.7,95.9,1.8,,Trey Burke,64,21.3,0.507,16.5,8.9,24.6,1.5,8,4.8,14.06,62.3,2.1
2016,UTAH,40,42,0.488,24-17,16-25,8-8,24-28,97.7,95.9,1.8,191,Shelvin Mack,52,20.3,0.507,25.8,13.1,28,1.4,12.5,7,13.64,41.7,1.4
2016,UTAH,40,42,0.488,24-17,16-25,8-8,24-28,97.7,95.9,1.8,253,Trey Lyles,80,17.3,0.517,9.9,10.9,16.9,5,20.2,12.6,11.7,4,0.1
2016,UTAH,40,42,0.488,24-17,16-25,8-8,24-28,97.7,95.9,1.8,,Joe Ingles,81,15.3,0.572,20.9,14.1,13.4,1.8,12.4,7.1,10.38,-2.3,-0.1
2016,UTAH,40,42,0.488,24-17,16-25,8-8,24-28,97.7,95.9,1.8,296,Raul Neto,81,18.5,0.53,23.8,14.9,17.3,1.3,8,4.7,10.28,-16.2,-0.5
2016,UTAH,40,42,0.488,24-17,16-25,8-8,24-28,97.7,95.9,1.8,336,Chris Johnson,70,12.2,0.482,15.1,13.4,13.1,3.7,14.3,9,8.2,-29.5,-1
2016,ORL,35,47,0.427,23-18,12-29,4-12,21-31,102.1,103.7,-1.6,31,Nikola Vucevic,65,31.3,0.531,12.7,8.7,25.4,9.3,22.2,15.7,21.15,320.8,10.7
2016,ORL,35,47,0.427,23-18,12-29,4-12,21-31,102.1,103.7,-1.6,88,Dewayne Dedmon,58,12.2,0.606,5.1,12.5,14,10.4,25.7,17.9,17.08,68.2,2.3
2016,ORL,35,47,0.427,23-18,12-29,4-12,21-31,102.1,103.7,-1.6,89,Aaron Gordon,78,23.9,0.541,14.9,7.7,16.6,9,21.3,15.1,17.07,154.9,5.2
2016,ORL,35,47,0.427,23-18,12-29,4-12,21-31,102.1,103.7,-1.6,97,Victor Oladipo,72,33,0.534,18.6,10.1,22.3,2.2,14,8,16.77,222.6,7.4
2016,ORL,35,47,0.427,23-18,12-29,4-12,21-31,102.1,103.7,-1.6,107,Tobias Harris,76,33.1,0.56,13.3,8.5,19.7,4.1,18.6,11.2,16.23,215.1,7.2
2016,ORL,35,47,0.427,23-18,12-29,4-12,21-31,102.1,103.7,-1.6,141,Andrew Nicholson,56,14.7,0.567,6.2,10.1,18.8,4.5,22.8,13.5,14.85,41.1,1.4
2016,ORL,35,47,0.427,23-18,12-29,4-12,21-31,102.1,103.7,-1.6,147,Jason Smith,76,15.5,0.513,9.5,8.7,20.6,4.9,15.8,10.3,14.72,56.7,1.9
2016,ORL,35,47,0.427,23-18,12-29,4-12,21-31,102.1,103.7,-1.6,,Evan Fournier,79,32.5,0.587,15.5,9.6,19.3,1.4,8.4,4.9,14.71,161,5.4
2016,ORL,35,47,0.427,23-18,12-29,4-12,21-31,102.1,103.7,-1.6,162,Ersan Ilyasova,74,25.4,0.526,7.7,8.2,17.8,8.1,15.6,11.7,14.26,77.5,2.6
2016,ORL,35,47,0.427,23-18,12-29,4-12,21-31,102.1,103.7,-1.6,,Elfrid Payton,73,29.4,0.478,32,12.1,21.4,3.9,9.6,6.7,13.98,95.3,3.2
2016,ORL,35,47,0.427,23-18,12-29,4-12,21-31,102.1,103.7,-1.6,187,Brandon Jennings,48,18.1,0.491,30.1,10.1,19.9,2,10.4,6.1,13.75,35.6,1.2
2016,ORL,35,47,0.427,23-18,12-29,4-12,21-31,102.1,103.7,-1.6,210,Channing Frye,70,17.1,0.586,14.9,9,17.4,3.2,18.6,10.9,12.99,26.6,0.9
2016,ORL,35,47,0.427,23-18,12-29,4-12,21-31,102.1,103.7,-1.6,311,Shabazz Napier,55,10.9,0.46,26.7,12.6,19.9,1.6,8.6,5.1,9.62,-12.3,-0.4
2016,ORL,35,47,0.427,23-18,12-29,4-12,21-31,102.1,103.7,-1.6,,Mario Hezonja,79,17.9,0.541,16.8,15,16.3,2.2,11.8,6.9,9.49,-21.3,-0.7
2016,ORL,35,47,0.427,23-18,12-29,4-12,21-31,102.1,103.7,-1.6,328,C.J. Watson,33,19.9,0.461,32.9,9.4,12.7,1.7,9.6,5.6,8.59,-23.6,-0.8
2016,SAC,33,49,0.402,18-23,15-26,8-8,19-33,106.6,109.1,-2.5,12,DeMarcus Cousins,65,34.6,0.538,10.3,11.9,33.2,7.7,28.2,18,23.67,438,14.6
2016,SAC,33,49,0.402,18-23,15-26,8-8,19-33,106.6,109.1,-2.5,91,Rajon Rondo,72,35.2,0.506,42.7,14.1,21.3,3.3,15.2,9.3,16.92,224.1,7.5
2016,SAC,33,49,0.402,18-23,15-26,8-8,19-33,106.6,109.1,-2.5,,Darren Collison,74,30,0.591,24,9.8,19.2,1.4,6.8,4.1,15.91,162.5,5.4
2016,SAC,33,49,0.402,18-23,15-26,8-8,19-33,106.6,109.1,-2.5,131,Rudy Gay,70,34,0.538,8.7,10.1,20.9,4.7,15.9,10.4,15.51,178,5.9
2016,SAC,33,49,0.402,18-23,15-26,8-8,19-33,106.6,109.1,-2.5,134,Willie Cauley-Stein,66,21.4,0.588,7.8,9.6,12.3,10.3,16.6,13.5,15.31,99.3,3.3
2016,SAC,33,49,0.402,18-23,15-26,8-8,19-33,106.6,109.1,-2.5,136,Kosta Koufos,78,19,0.54,5.8,8.4,14.2,12.4,18.4,15.4,15.15,100.6,3.4
2016,SAC,33,49,0.402,18-23,15-26,8-8,19-33,106.6,109.1,-2.5,148,Quincy Acy,59,14.8,0.629,9.1,9.1,12.3,8.1,15.1,11.6,14.71,55,1.8
2016,SAC,33,49,0.402,18-23,15-26,8-8,19-33,106.6,109.1,-2.5,175,Omri Casspi,69,27.2,0.587,10.8,10.7,16.7,3.4,20.1,11.8,13.96,97.2,3.2
2016,SAC,33,49,0.402,18-23,15-26,8-8,19-33,106.6,109.1,-2.5,,Seth Curry,44,15.7,0.603,19.1,10.3,17,1.4,7.9,4.7,13.9,35.1,1.2
2016,SAC,33,49,0.402,18-23,15-26,8-8,19-33,106.6,109.1,-2.5,315,Marco Belinelli,68,24.6,0.5,14.1,8.9,18.8,0.7,6.9,3.8,9.49,-25.2,-0.8
2016,SAC,33,49,0.402,18-23,15-26,8-8,19-33,106.6,109.1,-2.5,325,Ben McLemore,68,21.2,0.531,11.6,14.6,16.6,2.6,8.5,5.6,8.67,-39.4,-1.3
2016,SAC,33,49,0.402,18-23,15-26,8-8,19-33,106.6,109.1,-2.5,348,James Anderson,51,14.1,0.469,15,15.3,13.1,2,10.9,6.5,6.02,-48.2,-1.6
2016,DEN,33,49,0.402,18-23,15-26,4-12,18-34,101.9,105,-3.1,,Nikola Jokic,80,21.7,0.582,19.4,10.6,19.6,11.4,24.7,17.9,21.58,284.1,9.5
2016,DEN,33,49,0.402,18-23,15-26,4-12,18-34,101.9,105,-3.1,32,Kenneth Faried,67,25.3,0.577,8.8,10.2,19.8,15.1,23,19,21.06,241.7,8.1
2016,DEN,33,49,0.402,18-23,15-26,4-12,18-34,101.9,105,-3.1,51,Danilo Gallinari,53,34.7,0.582,12.3,7,22,3.1,14,8.5,19.04,234.3,7.8
2016,DEN,33,49,0.402,18-23,15-26,4-12,18-34,101.9,105,-3.1,110,Will Barton,82,28.7,0.535,14.1,9.6,22.2,2.7,20,11.2,16.07,195.6,6.5
2016,DEN,33,49,0.402,18-23,15-26,4-12,18-34,101.9,105,-3.1,112,Jusuf Nurkic,32,17.1,0.46,10.5,14.5,25.9,12.9,22.7,17.7,16.01,44.2,1.5
2016,DEN,33,49,0.402,18-23,15-26,4-12,18-34,101.9,105,-3.1,120,Joffrey Lauvergne,59,17.6,0.567,10.8,10.4,18.5,8.1,23.1,15.4,15.8,80.8,2.7
2016,DEN,33,49,0.402,18-23,15-26,4-12,18-34,101.9,105,-3.1,,Sean Kilpatrick,31,19.9,0.576,8.1,8.6,14.4,2.1,8.2,5.1,15.62,47.1,1.6
2016,DEN,33,49,0.402,18-23,15-26,4-12,18-34,101.9,105,-3.1,176,D.J. Augustin,62,19,0.575,28.8,12.2,22.3,0.8,8,4.4,13.94,51.6,1.7
2016,DEN,33,49,0.402,18-23,15-26,4-12,18-34,101.9,105,-3.1,217,Gary Harris,76,32.1,0.566,13.8,9.2,15.9,2.4,7.7,5,12.78,83.1,2.8
2016,DEN,33,49,0.402,18-23,15-26,4-12,18-34,101.9,105,-3.1,223,Darrell Arthur,70,21.7,0.514,14.2,9.8,16.1,6.2,15.4,10.7,12.55,23.7,0.8
2016,DEN,33,49,0.402,18-23,15-26,4-12,18-34,101.9,105,-3.1,306,Emmanuel Mudiay,68,30.4,0.437,23.5,13.7,25.9,1.7,10.9,6.2,9.96,-32,-1.1
2016,DEN,33,49,0.402,18-23,15-26,4-12,18-34,101.9,105,-3.1,314,Jameer Nelson,39,26.6,0.464,32.8,11.4,17.4,2,10.4,6.2,9.53,-22.8,-0.8
2016,DEN,33,49,0.402,18-23,15-26,4-12,18-34,101.9,105,-3.1,332,JaKarr Sampson,73,15.9,0.504,9.5,14.4,12.8,4.2,14,9,8.34,-37.4,-1.2
2016,DEN,33,49,0.402,18-23,15-26,4-12,18-34,101.9,105,-3.1,339,Randy Foye,81,20.3,0.461,21.1,11.3,16.8,1.6,8.8,5.2,7.6,-71.2,-2.4
2016,MIL,33,49,0.402,23-18,10-31,4-12,21-31,99,103.2,-4.2,20,Greg Monroe,79,29.3,0.562,12.9,9.3,22.2,10.9,23.4,17.2,21.87,389.2,13
2016,MIL,33,49,0.402,23-18,10-31,4-12,21-31,99,103.2,-4.2,53,Giannis Antetokounmpo,80,35.3,0.566,19.8,11.9,21.8,4.6,20,12.4,18.86,352.1,11.7
2016,MIL,33,49,0.402,23-18,10-31,4-12,21-31,99,103.2,-4.2,56,John Henson,57,16.8,0.58,11.7,13.9,18,10.4,15.8,13.2,18.63,102.2,3.4
2016,MIL,33,49,0.402,23-18,10-31,4-12,21-31,99,103.2,-4.2,78,Miles Plumlee,61,14.3,0.606,5.1,12.7,14.2,12.5,18,15.2,17.43,88.6,3
2016,MIL,33,49,0.402,23-18,10-31,4-12,21-31,99,103.2,-4.2,95,Khris Middleton,79,36.1,0.56,18.5,10.1,22.4,1.8,10.2,6.1,16.85,270.1,9
2016,MIL,33,49,0.402,23-18,10-31,4-12,21-31,99,103.2,-4.2,142,Jabari Parker,76,31.7,0.535,10.4,9.3,19.6,5.9,12.8,9.4,14.83,119.5,4
2016,MIL,33,49,0.402,23-18,10-31,4-12,21-31,99,103.2,-4.2,172,Michael Carter-Williams,54,30.5,0.497,26.5,14.4,21.5,3.4,15.7,9.6,13.98,73.4,2.4
2016,MIL,33,49,0.402,23-18,10-31,4-12,21-31,99,103.2,-4.2,,Jerryd Bayless,52,28.9,0.568,22.9,10.2,16.3,1.6,9,5.4,12.43,32.1,1.1
2016,MIL,33,49,0.402,23-18,10-31,4-12,21-31,99,103.2,-4.2,288,Tyler Ennis,46,14.2,0.51,27.7,13.4,17.4,2.3,10.7,6.6,10.7,-2.9,-0.1
2016,MIL,33,49,0.402,23-18,10-31,4-12,21-31,99,103.2,-4.2,338,O.J. Mayo,41,26.6,0.474,22.3,13.6,16.8,1.4,9.6,5.5,7.73,-45.1,-1.5
2016,MIL,33,49,0.402,23-18,10-31,4-12,21-31,99,103.2,-4.2,340,Johnny O'Bryant III,66,13,0.441,11.1,10.7,12.7,8.7,14.7,11.7,7.46,-51.7,-1.7
2016,MIL,33,49,0.402,23-18,10-31,4-12,21-31,99,103.2,-4.2,350,Rashad Vaughn,70,14.3,0.398,11.5,8.2,12.7,1.3,8.7,5,4.25,-93.4,-3.1
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,37,Carmelo Anthony,72,35.1,0.53,15.3,9,28.5,4.3,19.5,12,20.38,372.9,12.4
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,64,Kristaps Porzingis,72,28.4,0.518,7.8,10,22.9,7.1,20.7,14,17.8,192.6,6.4
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,71,Robin Lopez,82,27.1,0.574,11.6,13.6,16.7,13.4,16.2,14.8,17.66,233.8,7.8
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,77,Kyle O'Quinn,65,11.8,0.52,16.7,14.2,20.5,11,24.5,17.9,17.5,68.5,2.3
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,83,Derrick Williams,80,17.9,0.55,9.2,7.5,21.8,3.6,18.7,11.3,17.28,123.9,4.1
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,235,Jose Calderon,72,28.1,0.571,34.6,10.1,13.4,1.2,11,6.2,12.33,40.1,1.3
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,,Langston Galloway,82,24.8,0.49,22.8,6.7,15.5,2.3,13,7.7,11.69,36.2,1.2
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,272,Jerian Grant,76,16.6,0.479,25,12.3,19.1,2,10.2,6.2,11.2,3.8,0.1
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,,Sasha Vujacic,61,14.9,0.503,19.9,10.4,16.5,3.2,14.6,9,11.1,8.1,0.3
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,280,Arron Afflalo,71,33.4,0.531,13.3,7.6,17,1.1,11,6.1,10.98,16.9,0.6
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,284,Kevin Seraphin,48,11,0.435,15.4,14.1,21.3,6.5,19.5,13.1,10.84,1.9,0.1
2016,NY,32,50,0.39,18-23,14-27,8-8,21-31,98.4,101.1,-2.7,292,Lance Thomas,59,22.3,0.557,9.7,10.5,15.9,2.9,8,5.4,10.45,-1,0
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,10,Anthony Davis,61,35.5,0.559,7.4,7.7,27.2,6.4,26.4,16.1,25.1,439.1,14.6
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,42,Jrue Holiday,65,28.2,0.529,24.6,10.5,28.8,1.6,10.5,5.9,19.74,238.7,8
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,62,Tyreke Evans,25,30.6,0.534,27.7,12.3,25,2.8,16.4,9.3,17.96,85.1,2.8
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,82,Ryan Anderson,66,30.4,0.546,6.1,7.5,22.6,7,15.2,10.9,17.3,173.8,5.8
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,138,Ish Smith,77,29.1,0.465,29.2,10.2,22.1,2,13.2,7.4,14.97,132.6,4.4
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,145,Toney Douglas,61,20.7,0.543,22.1,9,19,2.1,10.7,6.3,14.74,70.4,2.3
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,178,Tim Frazier,51,14.5,0.499,33.2,13.3,23.1,3.8,12.8,8.2,13.9,32,1.1
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,,Alexis Ajinca,59,14.6,0.514,7.3,12.6,18.7,9.3,25.9,17.3,13.9,42.3,1.4
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,,Eric Gordon,45,32.9,0.565,15.1,9.1,19.3,0.7,6.9,3.7,13.52,66.7,2.2
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,256,Luke Babbitt,47,18,0.526,13.7,5.9,16.5,3.2,16.7,9.7,11.6,13.8,0.5
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,278,Omer Asik,68,17.3,0.551,7.9,18.2,10.5,10.9,28.7,19.5,11.02,7.4,0.2
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,,Norris Cole,45,26.6,0.465,22.1,9.9,21.3,0.9,13.5,7,10.85,-2.7,-0.1
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,326,Dante Cunningham,80,24.6,0.54,13.6,7.2,10.4,3.1,10.4,6.6,8.63,-84.4,-2.8
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,330,Alonzo Gee,73,22.4,0.572,17.5,13.4,8.8,3.9,13,8.3,8.45,-50,-1.7
2016,NO,30,52,0.366,21-20,9-32,4-12,20-32,102.7,106.5,-3.8,347,Kendrick Perkins,37,14.6,0.529,19.6,25.9,10.1,4.9,21.8,13.1,6.05,-36.8,-1.2
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,14,Karl-Anthony Towns,82,32,0.59,10,11.3,23.1,10.2,27.5,19,22.59,469.9,15.7
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,73,Ricky Rubio,76,30.6,0.529,41.7,12.3,19.7,2,14.1,8.2,17.64,230.3,7.7
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,86,Gorgui Dieng,82,27.1,0.601,14.7,14.4,15.9,8.3,22.1,15.3,17.17,217.6,7.3
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,99,Andrew Wiggins,81,35.1,0.543,8.7,9.6,25.1,4.4,7.5,6,16.61,259.4,8.6
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,135,Shabazz Muhammad,82,20.5,0.548,5.7,7.7,20.9,7,11.4,9.2,15.26,119.4,4
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,160,Zach LaVine,82,28,0.548,17.3,10.7,22.6,1.4,10.1,5.8,14.34,114.3,3.8
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,237,Kevin Garnett,38,14.6,0.491,30.7,7.9,11.6,3.2,27.9,15.7,12.28,6.5,0.2
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,259,Kevin Martin,55,19.9,0.52,9.6,8.9,21.8,1.5,10,5.8,11.52,16.7,0.6
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,269,Tyus Jones,37,15.5,0.45,34.4,10.5,17,1.4,8,4.8,11.28,2.4,0.1
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,271,Nemanja Bjelica,60,17.9,0.594,21.3,12.1,12.5,5.4,17.2,11.4,11.23,-4.3,-0.1
2016,MIN,29,53,0.354,14-27,15-26,4-12,18-34,102.4,106,-3.5,346,Tayshaun Prince,77,19,0.466,21.9,8,7.9,2.6,9,5.8,6.37,-90,-3
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,39,Eric Bledsoe,31,34.2,0.557,21.9,12.7,27.2,1.8,11.2,6.4,20.1,143.9,4.8
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,104,Mirza Teletovic,79,21.3,0.571,8.7,8.3,22.1,3.5,16.3,9.7,16.27,120,4
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,106,Jon Leuer,67,18.7,0.555,11,11.4,18.9,6.4,26.3,16.1,16.24,88.8,3
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,121,TJ Warren,47,22.8,0.549,8.1,5.9,18.8,5.7,9.3,7.5,15.78,84.3,2.8
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,144,Brandon Knight,52,36,0.522,18.6,12.5,25.8,2,9.9,5.9,14.75,104.8,3.5
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,,Tyson Chandler,66,24.5,0.606,11.7,17,12.1,11.5,27.5,19.3,14.74,99.9,3.3
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,207,Kris Humphries,53,15.8,0.517,8.9,9.4,18.6,0,0,0,13.12,20.2,0.7
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,226,Alex Len,78,23.3,0.482,10,14.9,19.4,10.4,25.4,17.7,12.49,51.4,1.7
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,239,Markieff Morris,64,25.5,0.489,11.9,13,25,4.8,19.3,11.9,12.25,18.3,0.6
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,244,Devin Booker,76,27.7,0.535,14.9,11.9,22.3,1.4,8.4,4.8,12,47.1,1.6
2016,PHX,23,59,0.28,14-27,9-32,6-10,17-35,100.9,107.5,-6.7,273,Archie Goodwin,57,19.5,0.498,16.3,13.8,22.6,2.6,11.5,6.9,11.16,10.9,0.4
