Season,Player,position,age,Team,gp,gs,mpg,FG,FGa,FGp,3_PPG,3_PA,3_PP,2_PPG,2_PA,2_PP,FT,FTa,FTp,orb,drb,trb,ast,stl,blk,tov,PF,ppg
2016,Lucas Nogueira,C,23,TOR,29,1,7.8,1,1.5,0.636,0,0.1,0.333,0.9,1.4,0.659,0.3,0.5,0.533,0.6,1,1.6,0.2,0.4,0.4,0.4,1,2.2
2016,Steve Novak,PF,32,,10,0,4.4,0.8,1.8,0.444,0.7,1.5,0.467,0.1,0.3,0.333,0.1,0.1,1,0,0.5,0.5,0,0,0,0.1,0.3,2.4
2016,Steve Novak,PF,32,OKC,7,0,3.4,0.9,1.7,0.5,0.7,1.3,0.556,0.1,0.4,0.333,0,0,,0,0.6,0.6,0,0,0,0.1,0.1,2.4
2016,Steve Novak,PF,32,MIL,3,0,6.7,0.7,2,0.333,0.7,2,0.333,0,0,,0.3,0.3,1,0,0.3,0.3,0,0,0,0,0.7,2.3
2016,Dirk Nowitzki,PF,37,DAL,75,75,31.5,6.6,14.8,0.448,1.7,4.6,0.368,5,10.3,0.483,3.3,3.7,0.893,0.7,5.8,6.5,1.8,0.7,0.7,1.1,2.1,18.3
2016,Jusuf Nurkic,C,21,DEN,32,3,17.1,3.2,7.6,0.417,0,0.1,0,3.2,7.5,0.423,1.9,3.1,0.616,2,3.4,5.5,1.3,0.8,1.4,1.7,2.8,8.2
2016,J.J. O'Brien,SF,23,UTAH,2,0,3,0,0.5,0,0,0,,0,0.5,0,0,0,,0,0.5,0.5,0,0.5,0,0,0.5,0
2016,Johnny O'Bryant III,PF,22,MIL,66,4,13,1.3,3.2,0.411,0,0,1,1.3,3.2,0.409,0.4,0.6,0.675,1,1.7,2.7,0.5,0.3,0.1,0.5,1.5,3
2016,Kyle O'Quinn,PF,25,NY,65,1,11.8,2,4.2,0.476,0.1,0.3,0.227,1.9,3.8,0.498,0.7,0.9,0.767,1.2,2.7,3.8,1.1,0.3,0.8,0.9,1.6,4.8
2016,Jahlil Okafor,C,20,PHI,53,48,30,7.5,14.7,0.508,0,0.1,0.167,7.5,14.6,0.511,2.5,3.7,0.686,2.3,4.7,7,1.2,0.4,1.2,2.3,2.6,17.5
2016,Victor Oladipo,SG,23,ORL,72,52,33,5.9,13.5,0.438,1.4,3.9,0.348,4.5,9.6,0.475,2.8,3.4,0.83,0.7,4.1,4.8,3.9,1.6,0.8,2.1,2.4,16
2016,Kelly Olynyk,C,24,BOS,69,8,20.2,3.7,8.1,0.455,1.2,3,0.405,2.4,5,0.486,1.4,1.9,0.75,1,3,4.1,1.5,0.8,0.5,1.1,2.4,10
2016,Kelly Oubre Jr.,SF,20,WSH,63,9,10.7,1.4,3.3,0.427,0.4,1.3,0.316,1,2.1,0.492,0.5,0.8,0.633,0.4,1.7,2.1,0.2,0.3,0.1,0.5,1.6,3.7
2016,Zaza Pachulia,C,31,DAL,76,69,26.4,2.9,6.2,0.466,0,0,0,2.9,6.1,0.469,2.8,3.6,0.768,3.3,6.2,9.4,1.7,0.8,0.3,1.6,2.4,8.6
2016,Kostas Papanikolaou,SF,25,DEN,26,6,11.3,0.9,2.5,0.364,0.4,1.2,0.313,0.5,1.3,0.412,0.3,0.5,0.643,0.3,1.2,1.5,0.6,0.5,0.2,0.8,0.9,2.6
2016,Jabari Parker,PF,20,MIL,76,72,31.7,5.8,11.8,0.493,0.1,0.5,0.257,5.7,11.4,0.502,2.3,3,0.768,1.6,3.6,5.2,1.7,0.9,0.4,1.5,2,14.1
2016,Tony Parker,PG,33,SA,72,72,27.5,4.9,9.9,0.493,0.4,0.9,0.415,4.5,9,0.501,1.8,2.4,0.76,0.2,2.2,2.4,5.3,0.8,0.2,1.8,1.6,11.9
2016,Chandler Parsons,SF,27,DAL,61,51,29.5,5.2,10.7,0.492,1.7,4.1,0.414,3.5,6.6,0.54,1.5,2.2,0.684,0.5,4.2,4.7,2.8,0.8,0.3,1.6,1.9,13.7
2016,Lamar Patterson,SG,24,ATL,35,0,11.3,0.8,2.3,0.35,0.3,1.4,0.245,0.5,0.9,0.516,0.5,0.6,0.727,0.1,1.3,1.4,1.1,0.3,0.1,0.7,1.3,2.4
2016,Patrick Patterson,PF,26,TOR,79,0,25.6,2.6,6.2,0.414,1.3,3.7,0.362,1.2,2.5,0.49,0.4,0.4,0.853,1,3.4,4.3,1.2,0.7,0.4,0.8,1.6,6.9
2016,Chris Paul,PG,30,LAC,74,74,32.7,7,15.1,0.462,1.6,4.4,0.371,5.3,10.6,0.501,4,4.4,0.896,0.5,3.7,4.2,10,2.1,0.2,2.6,2.5,19.5
2016,Adreian Payne,PF,24,MIN,52,2,9.3,1,2.8,0.366,0.2,0.6,0.281,0.8,2.2,0.389,0.3,0.5,0.654,0.4,1.8,2.1,0.6,0.3,0.2,0.7,1.5,2.5
2016,Cameron Payne,PG,21,OKC,57,1,12.2,2,4.9,0.41,0.6,1.9,0.324,1.4,2.9,0.467,0.3,0.4,0.792,0.2,1.3,1.5,1.9,0.6,0.1,0.8,1.4,5
2016,Elfrid Payton,PG,21,ORL,73,69,29.4,4.4,10,0.436,0.4,1.3,0.326,3.9,8.7,0.451,1.5,2.6,0.589,1.1,2.5,3.6,6.4,1.2,0.3,2.4,2.2,10.7
2016,Nikola Pekovic,C,30,MIN,12,3,13,1.6,4.2,0.38,0,0,,1.6,4.2,0.38,1.3,1.7,0.8,0.6,1.2,1.8,0.9,0.1,0,0.8,1.8,4.5
2016,Kendrick Perkins,C,31,NO,37,5,14.6,1.1,2,0.533,0,0,,1.1,2,0.533,0.3,0.7,0.44,0.7,2.8,3.5,0.8,0.3,0.3,1.1,1.7,2.5
2016,Paul Pierce,SF,38,LAC,68,38,18.1,2.1,5.8,0.363,1.1,3.6,0.31,1,2.3,0.445,0.8,1,0.818,0.2,2.6,2.7,1,0.5,0.3,0.9,1.9,6.1
2016,Tibor Pleiss,C,26,UTAH,12,0,6.8,0.9,2.1,0.44,0,0.2,0,0.9,1.9,0.478,0.2,0.2,1,0.5,0.8,1.3,0.2,0.1,0.2,0.7,1.6,2
2016,Mason Plumlee,C,25,POR,82,82,25.4,3.3,6.3,0.516,0,0,0,3.3,6.3,0.52,2.6,4.1,0.642,2.5,5.2,7.7,2.8,0.8,1,1.9,3.1,9.1
2016,Miles Plumlee,C,27,MIL,61,14,14.3,2.3,3.8,0.601,0,0,,2.3,3.8,0.601,0.6,1,0.576,1.5,2.3,3.8,0.3,0.3,0.8,0.7,1.2,5.1
2016,Otto Porter Jr.,SF,22,WSH,75,73,30.3,4.5,9.6,0.473,1.3,3.6,0.367,3.2,6,0.536,1.3,1.7,0.754,1.3,3.9,5.2,1.6,1.4,0.4,0.9,2.2,11.6
2016,Bobby Portis,PF,20,CHI,62,4,17.8,3,7,0.427,0.3,0.8,0.308,2.7,6.2,0.443,0.8,1.1,0.727,2,3.5,5.4,0.8,0.4,0.4,0.9,1.6,7
2016,Kristaps Porzingis,PF,20,NY,72,72,28.4,5.2,12.3,0.421,1.1,3.4,0.333,4.1,8.9,0.454,2.8,3.3,0.838,1.8,5.5,7.3,1.3,0.7,1.9,1.7,2.8,14.3
2016,Dwight Powell,PF,24,DAL,69,2,14.4,2.1,4.3,0.493,0,0.2,0.125,2.1,4.1,0.514,1.5,2.1,0.739,1.2,2.7,4,0.6,0.5,0.3,0.6,1.7,5.8
2016,Norman Powell,SG,22,TOR,49,24,14.8,2,4.7,0.424,0.7,1.8,0.404,1.2,2.9,0.436,0.9,1.1,0.811,0.3,1.9,2.3,1,0.6,0.2,0.7,1.2,5.6
2016,Phil Pressey,PG,24,,23,0,12.3,1.3,3.4,0.385,0.2,0.8,0.222,1.1,2.6,0.433,0.6,1.1,0.52,0.1,1.2,1.3,3.3,0.8,0.2,1.4,1.2,3.3
2016,Phil Pressey,PG,24,PHI,14,0,12.1,1.5,3.9,0.382,0.3,0.9,0.308,1.2,3,0.405,0.6,1.3,0.5,0,1.6,1.6,3.3,0.8,0.1,1.4,1,3.9
2016,Phil Pressey,PG,24,PHX,9,0,12.6,1,2.6,0.391,0,0.6,0,1,2,0.5,0.4,0.8,0.571,0.3,0.6,0.9,3.2,0.8,0.3,1.6,1.6,2.4
2016,Ronnie Price,PG,32,PHX,62,18,19.5,1.9,4.9,0.384,1.1,3.2,0.347,0.8,1.7,0.453,0.5,0.7,0.756,0.4,1.2,1.6,2.4,1.2,0.2,1.1,2.6,5.3
2016,Pablo Prigioni,PG,38,LAC,59,3,13.9,0.9,2.5,0.374,0.5,1.6,0.295,0.5,0.9,0.519,0.1,0.1,0.875,0.6,1.3,1.9,2.2,0.9,0,0.8,1.4,2.5
2016,Tayshaun Prince,SF,35,MIN,77,44,19,1.3,3,0.445,0.1,0.3,0.174,1.3,2.7,0.476,0.2,0.2,0.684,0.4,1.5,1.9,0.9,0.5,0.2,0.4,0.8,2.9
2016,Julius Randle,PF,21,LAL,81,60,28.2,4.4,10.3,0.429,0.1,0.4,0.278,4.3,9.9,0.436,2.4,3.3,0.715,2.1,8.1,10.2,1.8,0.7,0.4,1.8,3,11.3
2016,Zach Randolph,PF,34,MEM,68,53,29.6,6.3,13.3,0.475,0.1,0.4,0.231,6.3,13,0.482,2.5,3.2,0.796,2.6,5.1,7.8,2.1,0.6,0.2,1.5,2.1,15.3
2016,JJ Redick,SG,31,LAC,75,75,28,5.6,11.7,0.48,2.7,5.6,0.475,3,6.1,0.484,2.4,2.7,0.888,0.1,1.7,1.9,1.4,0.6,0.1,1,1.8,16.3
2016,Willie Reed,C,25,BKN,39,2,10.9,1.9,3.4,0.571,0,0,,1.9,3.4,0.571,0.8,1.4,0.545,1.3,1.9,3.1,0.3,0.2,0.8,0.4,1.2,4.7
2016,Josh Richardson,SG,22,MIA,52,2,21.3,2.4,5.2,0.452,1,2.2,0.461,1.3,3,0.446,0.8,1.2,0.667,0.4,1.7,2.1,1.4,0.7,0.5,0.7,2.1,6.6
2016,Austin Rivers,SG,23,LAC,67,7,21.9,3.4,7.7,0.438,0.9,2.8,0.335,2.4,4.9,0.495,1.2,1.7,0.681,0.3,1.6,1.9,1.5,0.7,0.1,0.9,2,8.9
2016,Andre Roberson,SG,24,OKC,70,70,22.2,1.9,3.9,0.496,0.5,1.5,0.311,1.5,2.4,0.608,0.5,0.8,0.611,1.1,2.5,3.6,0.7,0.8,0.6,0.5,1.9,4.8
2016,Brian Roberts,PG,30,,51,0,9.2,1.5,3.2,0.448,0.3,0.8,0.357,1.2,2.4,0.48,0.8,0.9,0.894,0.1,0.7,0.8,1.1,0.2,0,0.5,0.7,4
2016,Brian Roberts,PG,30,CHA,30,0,11.1,1.7,3.8,0.443,0.3,0.9,0.333,1.4,2.9,0.477,1.1,1.2,0.919,0.1,0.8,1,1.3,0.2,0,0.5,0.8,4.8
2016,Brian Roberts,PG,30,POR,21,0,6.5,1.1,2.4,0.46,0.3,0.7,0.4,0.8,1.7,0.486,0.4,0.5,0.8,0.1,0.5,0.6,0.8,0.1,0,0.3,0.6,2.9
2016,Glenn Robinson III,SF,22,IND,45,4,11.3,1.4,3.4,0.43,0.3,0.8,0.378,1.1,2.5,0.447,0.6,0.9,0.692,0.3,1.2,1.5,0.6,0.4,0.2,0.4,0.5,3.8
2016,Nate Robinson,PG,31,NO,2,1,11.5,0,0.5,0,0,0.5,0,0,0,,0,0,,0,0,0,2,0.5,0,0,2.5,0
2016,Thomas Robinson,PF,24,BKN,71,7,12.9,1.8,4.1,0.447,0,0,0,1.8,4.1,0.448,0.7,1.5,0.431,1.9,3.1,5.1,0.6,0.5,0.5,1,1.6,4.3
2016,Rajon Rondo,PG,29,SAC,72,72,35.2,4.9,10.9,0.454,0.9,2.4,0.365,4.1,8.5,0.479,1.2,2.1,0.58,1.1,5,6,11.7,2,0.1,3.9,2.4,11.9
2016,Derrick Rose,PG,27,CHI,66,66,31.8,6.8,15.9,0.427,0.7,2.3,0.293,6.1,13.6,0.449,2.2,2.7,0.793,0.7,2.7,3.4,4.7,0.7,0.2,2.7,1.3,16.4
2016,Terrence Ross,SF,24,TOR,73,7,23.9,3.7,8.6,0.431,1.8,4.6,0.386,1.9,3.9,0.484,0.7,0.8,0.79,0.3,2.2,2.5,0.8,0.7,0.3,0.6,1.6,9.9
2016,Terry Rozier,PG,21,BOS,39,0,8,0.7,2.7,0.274,0.2,0.7,0.222,0.6,2,0.291,0.2,0.3,0.8,0.6,1,1.6,0.9,0.2,0,0.5,0.6,1.8
2016,Ricky Rubio,PG,25,MIN,76,76,30.6,2.9,7.7,0.374,0.8,2.5,0.326,2.1,5.2,0.396,3.5,4.1,0.847,0.5,3.8,4.3,8.7,2.1,0.1,2.5,2.6,10.1
2016,Damjan Rudez,SF,29,MIN,33,0,8.4,0.8,1.9,0.403,0.5,1.5,0.34,0.2,0.4,0.667,0.2,0.2,1,0.2,0.5,0.6,0.3,0.1,0,0.4,1,2.3
2016,Brandon Rush,SG,30,GS,72,25,14.7,1.5,3.6,0.427,0.9,2.2,0.414,0.6,1.4,0.447,0.3,0.4,0.643,0.3,2.2,2.5,0.8,0.3,0.3,0.5,0.8,4.2
2016,D'Angelo Russell,PG,19,LAL,80,48,28.2,4.9,12,0.41,1.6,4.6,0.351,3.3,7.3,0.447,1.8,2.4,0.737,0.6,2.8,3.4,3.3,1.2,0.2,2.5,1.8,13.2
2016,Robert Sacre,C,26,LAL,25,1,12.8,1.2,3,0.413,0,0,,1.2,3,0.413,1,1.5,0.658,1.3,1.6,2.9,0.6,0.2,0.4,0.5,1.7,3.5
2016,JaKarr Sampson,SF,22,,73,40,15.9,1.9,4.3,0.442,0.2,0.9,0.222,1.7,3.5,0.496,1.1,1.7,0.656,0.6,2,2.6,0.6,0.3,0.5,1,1.9,5.1
2016,JaKarr Sampson,SF,22,PHI,47,18,14.7,1.8,4.3,0.426,0.1,0.7,0.176,1.7,3.6,0.476,1.3,2.1,0.639,0.6,2.1,2.7,0.6,0.2,0.3,1.1,1.9,5.1
2016,JaKarr Sampson,SF,22,DEN,26,22,18,2.1,4.4,0.47,0.3,1.1,0.276,1.8,3.3,0.535,0.7,1,0.72,0.6,1.7,2.3,0.6,0.5,0.7,0.7,2,5.2
2016,Dennis Schroder,PG,22,ATL,80,6,20.3,4.1,9.8,0.421,1,3,0.322,3.2,6.8,0.465,1.8,2.3,0.791,0.3,2.2,2.6,4.4,0.9,0.1,2.3,1.7,11
2016,Luis Scola,PF,35,TOR,76,76,21.5,3.5,7.9,0.45,0.9,2.1,0.404,2.7,5.8,0.467,0.8,1.1,0.726,1.1,3.6,4.7,0.9,0.6,0.4,0.9,2.3,8.7
2016,Mike Scott,PF,27,ATL,75,0,15.3,2.3,5,0.468,0.8,2.1,0.392,1.5,2.9,0.523,0.7,0.8,0.794,0.7,2,2.7,1,0.3,0.2,0.6,1.4,6.2
2016,Thabo Sefolosha,SF,31,ATL,75,11,23.4,2.5,5,0.505,0.6,1.7,0.339,1.9,3.3,0.589,0.8,1.3,0.626,0.7,3.8,4.5,1.4,1.1,0.5,0.9,1.5,6.4
2016,Kevin Seraphin,C,26,NY,48,0,11,1.8,4.3,0.41,0,0,0,1.8,4.2,0.414,0.4,0.5,0.826,0.6,2,2.6,1,0.2,0.8,0.9,1.4,3.9
2016,Ramon Sessions,PG,29,WSH,82,5,20.3,3.4,7.2,0.473,0.4,1.4,0.324,3,5.9,0.507,2.6,3.5,0.756,0.3,2.2,2.5,2.9,0.6,0.1,1.4,1.2,9.9
2016,Iman Shumpert,SG,25,CLE,54,5,24.4,2.1,5.6,0.374,0.8,2.7,0.295,1.3,2.9,0.447,0.7,0.9,0.784,0.6,3.2,3.8,1.7,1,0.4,1.1,2.2,5.8
2016,Jonathon Simmons,SG,26,SA,55,2,14.8,2.2,4.4,0.504,0.3,0.9,0.383,1.9,3.5,0.533,1.3,1.7,0.75,0.3,1.5,1.7,1.1,0.4,0.1,1,1.9,6
2016,Henry Sims,C,25,BKN,14,4,18.8,2.4,5.5,0.429,0,0,,2.4,5.5,0.429,1.8,2.1,0.833,1.5,3.6,5.1,0.6,0.6,1,0.9,2.6,6.5
2016,Kyle Singler,SF,27,OKC,68,2,14.4,1.3,3.3,0.389,0.4,1.4,0.309,0.8,1.8,0.452,0.4,0.6,0.659,0.7,1.3,2.1,0.4,0.4,0.1,0.5,1.8,3.4
2016,Donald Sloan,PG,28,BKN,61,33,21.6,2.5,5.7,0.44,0.6,1.6,0.384,1.9,4.1,0.462,1.3,1.7,0.75,0.3,2.6,2.8,4.4,0.5,0.1,1.3,1.2,7
2016,Marcus Smart,PG,21,BOS,61,10,27.3,3,8.7,0.348,1,4,0.253,2,4.7,0.427,2.1,2.7,0.777,1.2,2.9,4.2,3,1.5,0.3,1.3,3,9.1
2016,Greg Smith,PF,25,MIN,18,0,10.7,1,1.8,0.563,0,0,,1,1.8,0.563,0.4,0.9,0.412,0.7,1.7,2.3,0.3,0.2,0.1,0.4,1.6,2.4
2016,Ish Smith,PG,27,,77,53,29.1,5.2,12.6,0.411,0.7,2.2,0.329,4.4,10.4,0.428,1.6,2.3,0.693,0.6,3.4,4,6.5,1.1,0.3,2.3,1.7,12.6
2016,Ish Smith,PG,27,NO,27,3,22.9,3.6,8.4,0.43,0.4,1.2,0.303,3.3,7.2,0.451,1.2,1.6,0.767,0.5,2.9,3.4,5.7,0.9,0.2,1.7,1.4,8.9
2016,Ish Smith,PG,27,PHI,50,50,32.4,6,14.8,0.405,0.9,2.7,0.336,5.1,12,0.42,1.8,2.7,0.669,0.6,3.7,4.3,7,1.3,0.4,2.6,1.9,14.7
2016,JR Smith,SG,30,CLE,77,77,30.7,4.6,11,0.415,2.6,6.6,0.4,1.9,4.4,0.438,0.6,0.9,0.634,0.6,2.3,2.8,1.7,1.1,0.3,0.8,2.6,12.4
2016,Jason Smith,C,29,ORL,76,2,15.5,3.2,6.6,0.485,0.1,0.2,0.25,3.2,6.4,0.493,0.7,0.9,0.806,0.7,2.2,2.9,0.8,0.4,0.9,0.8,2.1,7.2
2016,Josh Smith,PF,30,,55,7,16,2.3,6.3,0.364,0.7,2.6,0.287,1.6,3.7,0.417,0.7,1.2,0.552,0.9,2.6,3.5,1.6,0.6,0.9,1.4,2.1,6
2016,Josh Smith,PF,30,LAC,32,1,14.3,2.2,5.6,0.383,0.6,1.8,0.31,1.6,3.8,0.418,0.8,1.3,0.595,1,2.9,3.9,1.3,0.6,1.1,1.3,1.9,5.7
2016,Josh Smith,PF,30,HOU,23,6,18.3,2.5,7.3,0.343,1,3.7,0.271,1.5,3.7,0.417,0.5,1.1,0.48,0.8,2.1,2.9,2.1,0.7,0.6,1.6,2.4,6.6
2016,Russ Smith,PG,24,MEM,15,0,4.4,0.5,1.5,0.318,0.1,0.3,0.2,0.4,1.1,0.353,0.5,0.9,0.615,0.1,0.5,0.6,0.7,0.3,0.1,0.5,0.3,1.5
2016,Tony Snell,SF,24,CHI,64,33,20.3,2,5.3,0.372,0.9,2.4,0.361,1.1,2.9,0.38,0.5,0.5,0.909,0.3,2.8,3.1,1,0.3,0.3,0.8,1.6,5.3
2016,Marreese Speights,C,28,GS,72,0,11.6,2.7,6.3,0.432,0.3,0.9,0.387,2.4,5.5,0.439,1.3,1.6,0.825,1.1,2.3,3.3,0.8,0.3,0.5,0.9,1.6,7.1
2016,Tiago Splitter,C,31,ATL,36,2,16.1,2.3,4.3,0.523,0,0.1,0,2.3,4.3,0.529,1.1,1.3,0.813,1.3,2.1,3.3,0.8,0.6,0.3,0.7,2,5.6
2016,Nik Stauskas,SG,22,PHI,73,35,24.8,2.9,7.5,0.385,1.5,4.5,0.326,1.4,3,0.473,1.2,1.6,0.771,0.3,2.2,2.5,1.9,0.6,0.3,1.3,1.6,8.5
2016,Lance Stephenson,SF,25,,69,13,19.9,3.3,6.9,0.481,0.4,1.1,0.385,2.9,5.7,0.5,1.3,1.6,0.784,0.6,2.7,3.2,1.9,0.6,0.1,1.4,2,8.3
2016,Lance Stephenson,SF,25,LAC,43,10,15.8,1.9,3.9,0.494,0.4,1.1,0.404,1.5,2.8,0.529,0.5,0.7,0.7,0.4,2.1,2.5,1.4,0.6,0.1,1.1,1.8,4.7
2016,Lance Stephenson,SF,25,MEM,26,3,26.6,5.6,11.8,0.474,0.4,1.2,0.355,5.2,10.7,0.487,2.5,3.1,0.815,0.8,3.6,4.4,2.8,0.7,0.2,1.8,2.2,14.2
2016,Alex Stepheson,PF,28,,8,0,9.1,1.1,3.4,0.333,0,0,,1.1,3.4,0.333,0.5,1.5,0.333,2.4,1.1,3.5,0.3,0.1,0.6,0,1.5,2.8
2016,Alex Stepheson,PF,28,LAC,4,0,3,0.3,0.3,1,0,0,,0.3,0.3,1,0,0.5,0,0.3,0.3,0.5,0,0,0.5,0,1,0.5
2016,Alex Stepheson,PF,28,MEM,4,0,15.3,2,6.5,0.308,0,0,,2,6.5,0.308,1,2.5,0.4,4.5,2,6.5,0.5,0.3,0.8,0,2,5
2016,Jarnell Stokes,C,22,,7,0,2.6,0.4,0.7,0.6,0,0,,0.4,0.7,0.6,0.1,0.3,0.5,0.1,0.4,0.6,0.1,0.1,0,0,0.1,1
2016,Jarnell Stokes,C,22,MEM,2,0,2,0,0,,0,0,,0,0,,0,0,,0.5,0.5,1,0,0,0,0,0,0
2016,Jarnell Stokes,C,22,MIA,5,0,2.8,0.6,1,0.6,0,0,,0.6,1,0.6,0.2,0.4,0.5,0,0.4,0.4,0.2,0.2,0,0,0.2,1.4
2016,Amar'e Stoudemire,C,33,MIA,52,36,14.7,2.4,4.3,0.566,0,0,,2.4,4.3,0.566,1,1.3,0.746,1.3,3,4.3,0.5,0.3,0.8,0.9,1.8,5.8
2016,Rodney Stuckey,PG,29,IND,58,1,22,3.2,7.6,0.413,0.3,1.4,0.241,2.8,6.2,0.453,2.3,2.7,0.829,0.3,2.4,2.7,2.4,0.7,0.1,1.3,1.3,8.9
2016,Jared Sullinger,PF,23,BOS,81,73,23.6,4.3,10,0.435,0.4,1.3,0.282,4,8.7,0.458,1.3,2,0.64,2.4,5.9,8.3,2.3,0.9,0.6,1.3,2.6,10.3
2016,Edy Tavares,C,23,ATL,11,0,6.6,1,1.7,0.579,0,0,,1,1.7,0.579,0.3,0.7,0.375,0.6,1.3,1.9,0.3,0.1,0.5,0.5,0.7,2.3
2016,Jeff Teague,PG,27,ATL,79,78,28.5,5.5,12.5,0.439,1.4,3.5,0.4,4.1,9,0.454,3.3,3.9,0.837,0.4,2.3,2.7,5.9,1.2,0.3,2.8,2.1,15.7
2016,Mirza Teletovic,PF,30,PHX,79,1,21.3,4.2,9.8,0.427,2.3,5.8,0.393,1.9,4,0.476,1.5,2,0.774,0.7,3.1,3.8,1.1,0.4,0.3,1.1,2,12.2
2016,Garrett Temple,SF,29,WSH,80,43,24.4,2.5,6.3,0.398,1.1,3.2,0.345,1.4,3.1,0.453,1.1,1.6,0.728,0.5,2.2,2.7,1.8,0.9,0.2,0.8,2.4,7.3
2016,Jason Terry,SG,38,HOU,72,7,17.5,2.1,5.2,0.402,1.3,3.6,0.356,0.8,1.6,0.504,0.4,0.5,0.818,0.2,0.9,1.1,1.4,0.7,0.1,0.7,1.3,5.9
2016,Isaiah Thomas,PG,26,BOS,82,79,32.2,7.2,16.9,0.428,2,5.7,0.359,5.2,11.2,0.462,5.8,6.6,0.871,0.6,2.4,3,6.2,1.1,0.1,2.7,2,22.2
2016,Lance Thomas,PF,27,NY,59,5,22.3,2.9,6.5,0.442,0.7,1.8,0.404,2.1,4.6,0.458,1.7,2,0.857,0.6,1.6,2.2,0.9,0.4,0.1,1,1.8,8.2
2016,Hollis Thompson,SG,24,PHI,77,17,28,3.5,8.8,0.397,1.9,5.1,0.38,1.6,3.7,0.42,0.9,1.2,0.719,0.7,2.8,3.5,1.3,0.5,0.3,1,2.4,9.8
2016,Jason Thompson,C,29,,47,7,10,1.1,2.3,0.481,0.1,0.3,0.333,1,2,0.505,0.8,1.1,0.704,0.7,2.2,2.9,0.6,0.3,0.4,0.3,1.7,3.1
2016,Jason Thompson,C,29,GS,28,1,6.4,0.7,1.5,0.476,0,0,,0.7,1.5,0.476,0.7,1.1,0.625,0.4,1.6,1.9,0.7,0.1,0.3,0.3,1.4,2.1
2016,Jason Thompson,C,29,TOR,19,6,15.4,1.7,3.5,0.485,0.3,0.8,0.333,1.4,2.7,0.529,0.9,1.2,0.818,1.2,3.1,4.2,0.5,0.4,0.6,0.4,2.1,4.6
2016,Klay Thompson,SG,25,GS,80,80,33.3,8.1,17.3,0.47,3.5,8.1,0.425,4.7,9.2,0.51,2.4,2.8,0.873,0.4,3.4,3.8,2.1,0.8,0.6,1.7,1.9,22.1
2016,Tristan Thompson,PF,24,CLE,82,34,27.7,3,5.1,0.588,0,0,,3,5.1,0.588,1.8,3,0.616,3.3,5.7,9,0.8,0.5,0.6,0.7,2.5,7.8
2016,Marcus Thornton,SG,28,,61,8,18.2,3.5,8.9,0.399,1.5,4.4,0.337,2,4.5,0.46,1.1,1.3,0.848,0.6,1.8,2.5,1.4,0.8,0.1,0.8,1.5,9.7
2016,Marcus Thornton,SG,28,HOU,47,6,18.8,3.7,9.3,0.4,1.6,4.6,0.338,2.1,4.7,0.461,1.1,1.2,0.879,0.7,1.8,2.4,1.4,0.7,0.1,0.9,1.6,10
2016,Marcus Thornton,SG,28,WSH,14,2,16,3,7.6,0.393,1.3,3.9,0.333,1.7,3.8,0.453,1.1,1.5,0.762,0.5,2,2.5,1.4,0.9,0.1,0.8,1.2,8.4
2016,Anthony Tolliver,PF,30,DET,72,5,18.6,1.8,4.6,0.386,1.4,3.8,0.36,0.4,0.8,0.5,0.4,0.7,0.617,0.5,2.6,3.2,0.7,0.4,0.2,0.4,1.2,5.3
2016,Axel Toupane,SF,23,DEN,21,0,14.5,1.2,3.3,0.357,0.6,1.9,0.325,0.6,1.4,0.4,0.6,0.8,0.765,0.4,1.1,1.5,0.7,0.3,0.3,0.3,1.9,3.6
2016,Karl-Anthony Towns,C,20,MIN,82,82,32,7.6,14.1,0.542,0.4,1.1,0.341,7.3,13,0.559,2.7,3.4,0.811,2.8,7.7,10.5,2,0.7,1.7,2.2,3,18.3
2016,PJ Tucker,SF,30,PHX,82,80,31,2.9,7.1,0.411,0.8,2.5,0.33,2.1,4.6,0.455,1.3,1.7,0.746,2,4.2,6.2,2.2,1.3,0.2,1.4,2.5,8
2016,Evan Turner,SG,27,BOS,81,12,28,4.2,9.3,0.456,0.2,1,0.241,4,8.3,0.482,1.8,2.2,0.827,0.6,4.3,4.9,4.4,1,0.3,2.1,1.7,10.5
2016,Myles Turner,C,19,IND,60,30,22.8,4.4,8.8,0.498,0.1,0.2,0.214,4.4,8.6,0.506,1.5,2,0.727,1.1,4.4,5.5,0.7,0.4,1.4,1.1,2.6,10.3
2016,Beno Udrih,PG,33,,44,5,16.1,2,4.5,0.434,0.3,1,0.341,1.6,3.5,0.461,0.4,0.5,0.9,0.2,1.5,1.6,2.6,0.3,0,1.2,1.2,4.7
2016,Beno Udrih,PG,33,MEM,8,0,15,2.5,5.8,0.435,0.5,1.4,0.364,2,4.4,0.457,0.4,0.4,1,0.3,0.9,1.1,3.3,0.4,0.1,1.4,1.4,5.9
2016,Beno Udrih,PG,33,MIA,36,5,16.3,1.8,4.2,0.434,0.3,0.9,0.333,1.5,3.3,0.462,0.4,0.5,0.882,0.2,1.6,1.8,2.5,0.3,0,1.2,1.1,4.4
2016,Jonas Valanciunas,C,23,TOR,60,59,26,5.1,8.9,0.565,0,0,,5.1,8.9,0.565,2.7,3.6,0.761,3.1,6.1,9.1,0.7,0.4,1.3,1.4,2.6,12.8
